date,machine,cpu,config,operation,latency_ns,throughput_bytes_s,commit
2026-08-14T10:58:07,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_read,32.75,1953982497,
2026-08-14T10:58:07,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_write,31.25,2047912655,
2026-08-14T10:58:07,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_single,44217326.15,24283282539,
2026-08-14T10:58:07,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_threaded,5487724.69,195662480152,
2026-08-14T10:58:07,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_single,92650720.01,11589136316,
2026-08-14T10:58:07,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_threaded,8556823.31,125483697049,
2026-08-14T10:58:07,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_read_seq,947.42,8646605465,
2026-08-14T10:58:07,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_fsync,185128.68,44250303,
2026-08-14T10:58:07,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_no_fsync,2042.54,4010695406,
2026-08-14T11:02:54,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_read,21.64,2957271977,
2026-08-14T11:02:54,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_write,18.04,3548205942,
2026-08-14T11:02:54,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_single,22006530.30,48791963546,
2026-08-14T11:02:54,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_threaded,7678917.59,139829840710,
2026-08-14T11:02:54,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_single,33718369.21,31844417423,
2026-08-14T11:02:54,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_threaded,10200535.29,105263282114,
2026-08-14T11:02:54,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_read_seq,478.07,17135439893,
2026-08-14T11:02:54,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_fsync,92577.54,88487981,
2026-08-14T11:02:54,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_no_fsync,1662.71,4926909665,
2026-08-14T11:07:29,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_read,34.90,1833635584,
2026-08-14T11:07:29,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_write,19.80,3231714201,
2026-08-14T11:07:29,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_single,39573530.99,27132828363,
2026-08-14T11:07:29,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_threaded,3538541.04,303441958669,
2026-08-14T11:07:29,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_single,43489773.18,24689524583,
2026-08-14T11:07:29,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_threaded,6627171.19,162021139009,
2026-08-14T11:07:29,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_read_seq,901.83,9083714240,
2026-08-14T11:07:29,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_fsync,97390.09,84115337,
2026-08-14T11:07:29,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_no_fsync,1993.20,4109970597,
2026-08-14T11:11:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_read,34.79,1839578413,
2026-08-14T11:11:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_write,24.02,2663976766,
2026-08-14T11:11:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_single,92818574.65,11568178331,
2026-08-14T11:11:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_threaded,5597485.06,191825759811,
2026-08-14T11:11:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_single,88690365.79,12106634294,
2026-08-14T11:11:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_threaded,7436305.72,144391834339,
2026-08-14T11:11:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_read_seq,62465.88,131143602,
2026-08-14T11:11:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_write_fsync,3763932.95,2176447,
2026-08-14T11:11:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_write_no_fsync,3203.45,2557241020,
2026-08-14T11:14:59,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,mem_random_read,30.34,2109081845,
2026-08-14T11:14:59,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,mem_random_write,30.45,2101566301,
2026-08-14T11:14:59,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_read_single,30046860.36,35735574733,
2026-08-14T11:14:59,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_read_threaded,4952575.92,216804717859,
2026-08-14T11:14:59,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_write_single,39218451.18,27378486186,
2026-08-14T11:14:59,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_write_threaded,7888547.42,136114010127,
2026-08-14T11:14:59,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,ssd_read_seq,62464.36,131146782,
2026-08-14T11:14:59,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,ssd_write_fsync,2868001.57,2856344,
2026-08-14T11:14:59,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,ssd_write_no_fsync,3884.40,2108947419,
2026-08-14T11:18:12,aws-c7g.12xlarge,Neoverse-V1,bench_stable,mem_random_read,36.92,1733664427,
2026-08-14T11:18:12,aws-c7g.12xlarge,Neoverse-V1,bench_stable,mem_random_write,22.58,2834570205,
2026-08-14T11:18:12,aws-c7g.12xlarge,Neoverse-V1,bench_stable,seq_mem_read_single,33694657.85,31866826748,
2026-08-14T11:18:12,aws-c7g.12xlarge,Neoverse-V1,bench_stable,seq_mem_read_threaded,4163316.86,257905381507,
2026-08-14T11:18:12,aws-c7g.12xlarge,Neoverse-V1,bench_stable,seq_mem_write_single,40482977.29,26523291911,
2026-08-14T11:18:12,aws-c7g.12xlarge,Neoverse-V1,bench_stable,seq_mem_write_threaded,9584311.10,112031194807,
2026-08-14T11:18:12,aws-c7g.12xlarge,Neoverse-V1,bench_stable,ssd_read_seq,62463.40,131148808,
2026-08-14T11:18:12,aws-c7g.12xlarge,Neoverse-V1,bench_stable,ssd_write_fsync,2772772.03,2954444,
2026-08-14T11:18:12,aws-c7g.12xlarge,Neoverse-V1,bench_stable,ssd_write_no_fsync,3199.52,2560381386,
