date,machine,cpu,config,operation,latency_ns,throughput_bytes_s,commit
2026-07-16T10:43:41,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_read,33.15,1930824706,
2026-07-16T10:43:41,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_write,31.57,2027383625,
2026-07-16T10:43:41,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_single,44553677.42,24099959557,
2026-07-16T10:43:41,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_threaded,5513165.12,194759598387,
2026-07-16T10:43:41,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_single,94735446.82,11334108404,
2026-07-16T10:43:41,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_threaded,8549405.27,125592575153,
2026-07-16T10:43:41,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_read_seq,1058.01,7742827415,
2026-07-16T10:43:41,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_fsync,163254.35,50179369,
2026-07-16T10:43:41,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_no_fsync,2035.44,4024675431,
2026-07-16T10:48:30,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_read,21.39,2991552944,
2026-07-16T10:48:30,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_write,17.95,3566215251,
2026-07-16T10:48:30,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_single,21808315.54,49235431407,
2026-07-16T10:48:30,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_threaded,6884020.30,155975981587,
2026-07-16T10:48:30,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_single,33499501.45,32052471749,
2026-07-16T10:48:30,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_threaded,10223847.62,105023261704,
2026-07-16T10:48:30,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_read_seq,431.20,18998025157,
2026-07-16T10:48:30,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_fsync,95302.29,85958064,
2026-07-16T10:48:30,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_no_fsync,1661.10,4931658154,
2026-07-16T10:53:27,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_read,34.98,1829712091,
2026-07-16T10:53:27,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_write,19.66,3255862869,
2026-07-16T10:53:27,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_single,39111192.26,27453569222,
2026-07-16T10:53:27,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_threaded,3508162.45,306069584845,
2026-07-16T10:53:27,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_single,44799980.22,23967462009,
2026-07-16T10:53:27,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_threaded,7607206.28,141147983161,
2026-07-16T10:53:27,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_read_seq,879.85,9310628577,
2026-07-16T10:53:27,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_fsync,97031.89,84425849,
2026-07-16T10:53:27,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_no_fsync,2042.14,4011474760,
2026-07-16T10:57:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_read,36.12,1771964215,
2026-07-16T10:57:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_write,24.85,2575094700,
2026-07-16T10:57:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_single,97213078.60,11045240408,
2026-07-16T10:57:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_threaded,6104180.87,175902688081,
2026-07-16T10:57:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_single,90408550.17,11876551742,
2026-07-16T10:57:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_threaded,8275195.93,129754247864,
2026-07-16T10:57:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_read_seq,62466.57,131142155,
2026-07-16T10:57:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_write_fsync,3742199.03,2189087,
2026-07-16T10:57:56,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_write_no_fsync,3230.84,2535567056,
2026-07-16T11:01:04,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,mem_random_read,28.80,2222305296,
2026-07-16T11:01:04,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,mem_random_write,29.27,2186359917,
2026-07-16T11:01:04,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_read_single,28793740.69,37290806900,
2026-07-16T11:01:04,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_read_threaded,4946059.81,217090343868,
