date,machine,cpu,config,operation,latency_ns,throughput_bytes_s,commit
2026-08-01T10:37:01,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_read,32.66,1959871310,
2026-08-01T10:37:01,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_write,31.86,2008988401,
2026-08-01T10:37:01,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_single,44468913.55,24145897400,
2026-08-01T10:37:01,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_threaded,5462944.70,196550007964,
2026-08-01T10:37:01,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_single,95276641.23,11269727922,
2026-08-01T10:37:01,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_threaded,10223467.92,105027162279,
2026-08-01T10:37:01,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_read_seq,1039.50,7880736266,
2026-08-01T10:37:01,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_fsync,190767.18,42942397,
2026-08-01T10:37:01,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_no_fsync,2020.64,4054161889,
2026-08-01T10:42:12,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_read,20.74,3086271193,
2026-08-01T10:42:12,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_write,17.36,3687133932,
2026-08-01T10:42:12,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_single,21593478.21,49725283416,
2026-08-01T10:42:12,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_threaded,6725856.97,159643868210,
2026-08-01T10:42:12,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_single,34279369.35,31323266571,
2026-08-01T10:42:12,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_threaded,10160493.99,105678112245,
2026-08-01T10:42:12,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_read_seq,434.17,18868298800,
2026-08-01T10:42:12,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_fsync,93706.49,87421904,
2026-08-01T10:42:12,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_no_fsync,1672.88,4896931591,
2026-08-01T10:47:06,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_read,35.18,1819207492,
2026-08-01T10:47:06,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_write,19.06,3358064982,
2026-08-01T10:47:06,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_single,39977403.71,26858718283,
2026-08-01T10:47:06,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_threaded,3780200.98,284043581369,
2026-08-01T10:47:06,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_single,44737260.91,24001063144,
2026-08-01T10:47:06,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_threaded,7253260.93,148035736446,
2026-08-01T10:47:06,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_read_seq,871.18,9403288465,
2026-08-01T10:47:06,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_fsync,98011.65,83581902,
2026-08-01T10:47:06,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_no_fsync,1995.19,4105881025,
2026-08-01T10:51:34,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_read,36.74,1741781051,
2026-08-01T10:51:34,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_write,25.32,2527375429,
2026-08-01T10:51:34,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_single,97346674.41,11030082235,
2026-08-01T10:51:34,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_threaded,6655982.65,161319805187,
2026-08-01T10:51:34,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_single,98460555.89,10905299226,
2026-08-01T10:51:34,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_threaded,8590414.46,124993017365,
2026-08-01T10:51:34,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_read_seq,62474.81,131124839,
