date,machine,cpu,config,operation,latency_ns,throughput_bytes_s,commit
2026-06-11T18:08:40,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_single,43985144.98,24411464926,
2026-06-11T18:08:40,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_threaded,5520300.63,194507852954,
2026-06-11T18:08:40,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_single,92936004.69,11553561265,
2026-06-11T18:08:40,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_threaded,8488116.21,126499425541,
2026-06-11T18:08:40,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_read_seq,1047.65,7819384161,
2026-06-11T18:08:40,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_no_fsync,2007.43,4080832859,
2026-06-11T18:08:40,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_fsync,188831.43,43382609,
2026-06-11T18:13:22,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_single,21716535.71,49443513384,
2026-06-11T18:13:22,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_threaded,6917695.21,155216700207,
2026-06-11T18:13:22,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_single,33820670.56,31748093882,
2026-06-11T18:13:22,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_threaded,10210773.25,105157738589,
2026-06-11T18:13:22,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_read_seq,521.01,15723308612,
2026-06-11T18:13:22,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_no_fsync,1654.44,4951523035,
2026-06-11T18:13:22,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_fsync,95580.85,85707541,
2026-06-11T18:18:16,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_single,38973314.59,27550692961,
2026-06-11T18:18:16,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_threaded,3688520.64,291103650694,
2026-06-11T18:18:16,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_single,43207971.01,24850549538,
2026-06-11T18:18:16,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_threaded,6817268.55,157503231049,
2026-06-11T18:18:16,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_read_seq,883.40,9273234033,
2026-06-11T18:18:16,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_no_fsync,1935.94,4231545965,
2026-06-11T18:18:16,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_fsync,96623.56,84782633,
2026-06-11T18:22:32,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_single,90649350.63,11845002932,
2026-06-11T18:22:32,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_threaded,5736537.40,187175947648,
2026-06-11T18:22:32,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_single,88653307.99,12111694965,
2026-06-11T18:22:32,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_threaded,7422123.91,144667730753,
2026-06-11T18:22:32,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_read_seq,62611.83,130837898,
2026-06-11T18:22:32,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_write_no_fsync,3338.64,2453690091,
