date,machine,cpu,config,operation,latency_ns,throughput_bytes_s,commit
2026-07-28T10:54:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_read,33.10,1933694282,
2026-07-28T10:54:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_write,31.77,2014283203,
2026-07-28T10:54:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_single,47832709.46,22447857046,
2026-07-28T10:54:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_threaded,5533324.17,194050048490,
2026-07-28T10:54:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_single,93228898.06,11517263921,
2026-07-28T10:54:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_threaded,8554778.27,125513694265,
2026-07-28T10:54:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_read_seq,1042.16,7860628798,
2026-07-28T10:54:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_fsync,153094.09,53509578,
2026-07-28T10:54:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_no_fsync,2044.08,4007675797,
2026-07-28T10:59:18,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_read,24.64,2596895208,
2026-07-28T10:59:18,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_write,21.84,2930642446,
2026-07-28T10:59:18,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_single,22820771.72,47051074213,
2026-07-28T10:59:18,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_threaded,6840572.97,156966650122,
2026-07-28T10:59:18,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_single,36406758.71,29492925550,
2026-07-28T10:59:18,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_threaded,10273736.44,104513273249,
2026-07-28T10:59:18,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_read_seq,445.73,18378888935,
2026-07-28T10:59:18,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_fsync,94589.92,86605424,
2026-07-28T10:59:18,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_no_fsync,1658.13,4940518579,
2026-07-28T11:03:58,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_read,34.87,1835297515,
2026-07-28T11:03:58,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_write,18.69,3424881879,
2026-07-28T11:03:58,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_single,39220379.40,27377140158,
2026-07-28T11:03:58,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_threaded,3676411.41,292062477294,
2026-07-28T11:03:58,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_single,43586736.98,24634599845,
2026-07-28T11:03:58,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_threaded,6634434.33,161843763917,
2026-07-28T11:03:58,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_read_seq,866.04,9459195215,
2026-07-28T11:03:58,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_fsync,97887.42,83687979,
2026-07-28T11:03:58,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_no_fsync,1975.06,4147724345,
2026-07-28T11:08:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_read,33.90,1887995897,
2026-07-28T11:08:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_write,23.11,2769633764,
2026-07-28T11:08:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_single,89037197.18,12059474670,
2026-07-28T11:08:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_threaded,5541434.17,193766052577,
2026-07-28T11:08:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_single,85192542.41,12603706776,
2026-07-28T11:08:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_threaded,7311873.55,146849069035,
2026-07-28T11:08:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_read_seq,62461.93,131151896,
2026-07-28T11:08:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_write_fsync,3957655.76,2069912,
2026-07-28T11:08:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_write_no_fsync,3199.72,2560223194,
2026-07-28T11:11:36,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,mem_random_read,29.58,2163445191,
2026-07-28T11:11:36,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,mem_random_write,29.79,2148289302,
2026-07-28T11:11:36,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_read_single,29098365.50,36900417100,
2026-07-28T11:11:36,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_read_threaded,4880587.62,220002570978,
2026-07-28T11:11:36,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_write_single,38881309.17,27615886579,
2026-07-28T11:11:36,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_write_threaded,7764424.15,138289949623,
2026-07-28T11:11:36,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,ssd_read_seq,62468.07,131139005,
2026-07-28T11:11:36,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,ssd_write_fsync,2846913.48,2877502,
2026-07-28T11:11:36,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,ssd_write_no_fsync,3893.76,2103879387,
2026-07-28T11:14:57,aws-c7g.12xlarge,Neoverse-V1,bench_stable,mem_random_read,37.06,1726895937,
2026-07-28T11:14:57,aws-c7g.12xlarge,Neoverse-V1,bench_stable,mem_random_write,22.83,2802723801,
2026-07-28T11:14:57,aws-c7g.12xlarge,Neoverse-V1,bench_stable,seq_mem_read_single,33929841.25,31645943049,
2026-07-28T11:14:57,aws-c7g.12xlarge,Neoverse-V1,bench_stable,seq_mem_read_threaded,4125450.52,260272622302,
2026-07-28T11:14:57,aws-c7g.12xlarge,Neoverse-V1,bench_stable,seq_mem_write_single,39823254.79,26962683730,
2026-07-28T11:14:57,aws-c7g.12xlarge,Neoverse-V1,bench_stable,seq_mem_write_threaded,9478627.36,113280307756,
2026-07-28T11:14:57,aws-c7g.12xlarge,Neoverse-V1,bench_stable,ssd_read_seq,62464.24,131147037,
2026-07-28T11:14:57,aws-c7g.12xlarge,Neoverse-V1,bench_stable,ssd_write_fsync,2776871.89,2950082,
2026-07-28T11:14:57,aws-c7g.12xlarge,Neoverse-V1,bench_stable,ssd_write_no_fsync,3171.44,2583051208,
