date,machine,cpu,config,operation,latency_ns,throughput_bytes_s,commit
2026-06-18T11:28:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_read,32.88,1946198283,
2026-06-18T11:28:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_write,32.01,1999651097,
2026-06-18T11:28:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_single,44162875.30,24313222738,
2026-06-18T11:28:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_threaded,5471535.89,196241392657,
2026-06-18T11:28:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_single,92057048.79,11663874066,
2026-06-18T11:28:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_threaded,8581957.59,125116188542,
2026-06-18T11:28:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_read_seq,1035.56,7910729783,
2026-06-18T11:28:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_fsync,179047.83,45753137,
2026-06-18T11:28:10,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_no_fsync,2019.83,4055784467,
2026-06-18T11:33:05,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_read,20.29,3154189579,
2026-06-18T11:33:05,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_write,17.45,3667070365,
2026-06-18T11:33:05,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_single,21686332.87,49512374011,
2026-06-18T11:33:05,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_threaded,7777387.17,138059453762,
2026-06-18T11:33:05,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_single,34286334.38,31316903463,
2026-06-18T11:33:05,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_threaded,10197182.01,105297897315,
2026-06-18T11:33:05,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_read_seq,475.88,17214356471,
2026-06-18T11:33:05,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_fsync,94406.50,86773688,
2026-06-18T11:33:05,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_no_fsync,1666.83,4914714381,
2026-06-18T11:37:52,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_read,35.47,1804353471,
2026-06-18T11:37:52,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_write,20.09,3184924676,
2026-06-18T11:37:52,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_single,39750884.69,27011771744,
2026-06-18T11:37:52,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_threaded,3701755.63,290062860069,
2026-06-18T11:37:52,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_single,44391566.70,24187968658,
2026-06-18T11:37:52,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_threaded,7396202.15,145174753548,
2026-06-18T11:37:52,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_read_seq,877.76,9332810511,
2026-06-18T11:37:52,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_fsync,95174.97,86073048,
2026-06-18T11:37:52,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_no_fsync,1936.70,4229873900,
2026-06-18T11:42:38,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_read,34.44,1858433003,
2026-06-18T11:42:38,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_write,23.75,2694349006,
2026-06-18T11:42:38,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_single,90906353.60,11811515713,
2026-06-18T11:42:38,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_threaded,5554962.75,193294153749,
2026-06-18T11:42:38,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_single,86702716.78,12384177381,
2026-06-18T11:42:38,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_threaded,7395592.48,145186721245,
2026-06-18T11:42:38,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_read_seq,62465.20,131145029,
2026-06-18T11:42:38,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_write_fsync,3779426.40,2167525,
2026-06-18T11:42:38,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_write_no_fsync,3238.91,2529249177,
2026-06-18T11:45:43,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,mem_random_read,28.89,2215569356,
2026-06-18T11:45:43,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,mem_random_write,28.93,2212196376,
2026-06-18T11:45:43,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_read_single,29740381.44,36103834986,
2026-06-18T11:45:43,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_read_threaded,4880667.78,219998957453,
