date,machine,cpu,config,operation,latency_ns,throughput_bytes_s,commit
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_single,43878954.61,24470542506,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_threaded,5496644.14,195344977139,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_single,91745023.03,11703543021,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_threaded,8499345.54,126332294579,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_rw,201.24,318031607,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,syscall,103.36,,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,context_switch,3030.63,,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,hash_non_crypto,40.29,1588535578,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,hash_crypto,121.74,525726214,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,sort_64bit,,700310341,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,compression,34995.86,29962856573,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,decompression,384576.53,2726573028,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,serialization_fast,44.14,3534337805,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,deserialization_fast,68.88,2264729876,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,serialization,494.27,289314893,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,deserialization,314.19,455139258,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_read_seq,1034.55,7918436831,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_no_fsync,2012.85,4069846803,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_fsync,188499.09,43459096,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_read_random,92124.05,88923575,
2026-06-09T11:19:44,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,tcp_echo,53146.13,616564168,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_single,24201742.43,44366302440,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_threaded,7290741.10,147274715875,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_single,35328811.44,30392809158,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_threaded,10293044.06,104317227980,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_rw,161.95,395189096,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,syscall,77.05,,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,context_switch,2294.98,,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,hash_non_crypto,31.55,2028414772,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,hash_crypto,119.06,537554488,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,sort_64bit,,735240762,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,compression,32624.04,32141207853,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,decompression,338272.69,3099794989,
2026-06-09T11:30:49,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,serialization_fast,43.17,3613247199,
