date,machine,cpu,config,operation,latency_ns,throughput_bytes_s,commit
2026-08-22T10:21:51,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_read,18.66,3429389959,
2026-08-22T10:21:51,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_write,54.79,1168034506,
2026-08-22T10:21:51,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_single,44402265.58,24182140483,
2026-08-22T10:21:51,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_threaded,5442435.40,197290687860,
2026-08-22T10:21:51,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_single,92346170.27,11627356293,
2026-08-22T10:21:51,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_threaded,8502926.22,126279094501,
2026-08-22T10:21:51,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_read_seq,977.99,8376390190,
2026-08-22T10:21:51,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_fsync,169871.66,48224642,
2026-08-22T10:21:51,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_no_fsync,2019.97,4055505931,
2026-08-22T10:26:48,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_read,8.49,7535305211,
2026-08-22T10:26:48,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_write,11.24,5692539081,
2026-08-22T10:26:48,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_single,21674991.09,49538282138,
2026-08-22T10:26:48,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_threaded,7101175.07,151206217847,
2026-08-22T10:26:48,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_single,34123697.53,31466162860,
2026-08-22T10:26:48,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_threaded,10200101.56,105267758131,
2026-08-22T10:26:48,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_read_seq,429.22,19085774924,
2026-08-22T10:26:48,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_fsync,93382.96,87724786,
2026-08-22T10:26:48,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_no_fsync,1667.44,4912920600,
2026-08-22T10:31:32,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_read,28.09,2278726233,
2026-08-22T10:31:32,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_write,18.89,3387467715,
2026-08-22T10:31:32,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_single,39702403.96,27044755906,
2026-08-22T10:31:32,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_threaded,3513111.01,305638456077,
2026-08-22T10:31:32,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_single,43529343.03,24667080850,
2026-08-22T10:31:32,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_threaded,6658469.27,161259559992,
2026-08-22T10:31:32,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_read_seq,855.34,9577425272,
2026-08-22T10:31:32,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_fsync,93981.56,87166040,
2026-08-22T10:31:32,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_no_fsync,1927.66,4249717017,
2026-08-22T10:36:04,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_read,25.43,2516711298,
2026-08-22T10:36:04,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_write,25.22,2537287887,
2026-08-22T10:36:04,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_single,98500824.79,10900840945,
2026-08-22T10:36:04,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_threaded,6543492.73,164093072003,
2026-08-22T10:36:04,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_single,93621898.59,11468917424,
2026-08-22T10:36:04,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_threaded,8400045.78,127825710994,
2026-08-22T10:36:04,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_read_seq,62466.05,131143240,
2026-08-22T10:36:04,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_write_fsync,3786195.77,2163649,
2026-08-22T10:36:04,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,ssd_write_no_fsync,3197.47,2562026388,
2026-08-22T10:39:12,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,mem_random_read,16.02,3995563902,
2026-08-22T10:39:12,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,mem_random_write,18.47,3464716645,
2026-08-22T10:39:12,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_read_single,28449895.73,37741502959,
2026-08-22T10:39:12,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_read_threaded,4945048.15,217134756011,
2026-08-22T10:39:12,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_write_single,38904357.73,27599525778,
2026-08-22T10:39:12,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,seq_mem_write_threaded,7822919.16,137255901780,
2026-08-22T10:39:12,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,ssd_read_seq,62465.64,131144089,
2026-08-22T10:39:12,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,ssd_write_fsync,2844023.21,2880427,
2026-08-22T10:39:12,aws-c7a.12xlarge,AMD EPYC 9R14,bench_stable,ssd_write_no_fsync,3881.99,2110258356,
