date,machine,cpu,config,operation,latency_ns,throughput_bytes_s,commit
2026-06-13T10:53:05,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_read,32.90,1945544761,
2026-06-13T10:53:05,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,mem_random_write,32.22,1986035714,
2026-06-13T10:53:05,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_single,47633557.09,22541709870,
2026-06-13T10:53:05,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_read_threaded,5534557.87,194006793080,
2026-06-13T10:53:05,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_single,93013575.44,11543925915,
2026-06-13T10:53:05,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,seq_mem_write_threaded,8476581.63,126671560700,
2026-06-13T10:53:05,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_read_seq,1044.13,7845748179,
2026-06-13T10:53:05,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_fsync,172498.06,47490389,
2026-06-13T10:53:05,gcp-c4-standard-48-lssd,Intel Xeon 6985P-C,bench_stable,ssd_write_no_fsync,2020.02,4055413360,
2026-06-13T10:58:02,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_read,23.66,2704481897,
2026-06-13T10:58:02,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,mem_random_write,21.71,2948533697,
2026-06-13T10:58:02,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_single,22010029.58,48784206323,
2026-06-13T10:58:02,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_read_threaded,7746485.20,138610194985,
2026-06-13T10:58:02,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_single,36122324.04,29725158958,
2026-06-13T10:58:02,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,seq_mem_write_threaded,10269664.37,104554714288,
2026-06-13T10:58:02,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_read_seq,525.42,15591368620,
2026-06-13T10:58:02,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_fsync,94202.59,86961514,
2026-06-13T10:58:02,gcp-c4d-standard-48-lssd,AMD EPYC 9B45,bench_stable,ssd_write_no_fsync,1664.60,4921312577,
2026-06-13T11:02:51,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_read,35.90,1782598656,
2026-06-13T11:02:51,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,mem_random_write,20.45,3130251006,
2026-06-13T11:02:51,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_single,39575714.22,27131331553,
2026-06-13T11:02:51,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_read_threaded,3610815.71,297368215500,
2026-06-13T11:02:51,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_single,43621146.74,24615167279,
2026-06-13T11:02:51,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,seq_mem_write_threaded,6835914.27,157073623421,
2026-06-13T11:02:51,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_read_seq,880.01,9308936149,
2026-06-13T11:02:51,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_fsync,96574.21,84825960,
2026-06-13T11:02:51,gcp-c4a-standard-48-lssd,Neoverse-V2,bench_stable,ssd_write_no_fsync,2033.62,4028274775,
2026-06-13T11:07:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_read,34.90,1833651431,
2026-06-13T11:07:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,mem_random_write,23.97,2669699413,
2026-06-13T11:07:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_single,92357206.14,11625966927,
2026-06-13T11:07:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_read_threaded,5620333.50,191045927213,
2026-06-13T11:07:25,aws-c7i.12xlarge,Intel Xeon Platinum 8488C,bench_stable,seq_mem_write_single,88509564.52,12131364896,
